,Instrument,Date,Total Assets
3161,CAG,1994-05-29T00:00:00Z,10721800000.0
3162,CAG,1995-05-28T00:00:00Z,10801000000.0
3163,CAG,1996-05-26T00:00:00Z,11196600000.0
3164,CAG,1997-05-25T00:00:00Z,11277100000.0
3165,CAG,1998-05-31T00:00:00Z,11808500000.0
3166,CAG,1999-05-30T00:00:00Z,12081500000.0
3167,CAG,2000-05-28T00:00:00Z,12196600000.0
3168,CAG,2001-05-27T00:00:00Z,16480800000.0
3169,CAG,2002-05-26T00:00:00Z,15570900000.0
3170,CAG,2003-05-25T00:00:00Z,15118700000.0
3171,CAG,2004-05-30T00:00:00Z,14222200000.0
3172,CAG,2005-05-29T00:00:00Z,13042800000.0
3173,CAG,2006-05-28T00:00:00Z,11970400000.0
3174,CAG,2007-05-27T00:00:00Z,11835500000.0
3175,CAG,2008-05-25T00:00:00Z,13682500000.0
3176,CAG,2009-05-31T00:00:00Z,11073300000.0
3177,CAG,2010-05-30T00:00:00Z,11738000000.0
3178,CAG,2011-05-29T00:00:00Z,11408700000.0
3179,CAG,2012-05-27T00:00:00Z,11441900000.0
3180,CAG,2013-05-26T00:00:00Z,20405300000.0
3181,CAG,2014-05-25T00:00:00Z,19319500000.0
3182,CAG,2015-05-31T00:00:00Z,17437800000.0
3183,CAG,2016-05-29T00:00:00Z,13390600000.0
3184,CAG,2017-05-28T00:00:00Z,10096300000.0
3185,CAG,2018-05-27T00:00:00Z,10389500000.0
3186,CAG,2019-05-26T00:00:00Z,22213800000.0
3187,CAG,2020-05-31T00:00:00Z,22304000000.0
3188,CAG,2021-05-30T00:00:00Z,22195600000.0
3189,COP,1983-12-31T00:00:00Z,
3190,COP,1983-12-31T00:00:00Z,
3191,COP,1983-12-31T00:00:00Z,
3192,COP,1983-12-31T00:00:00Z,
3193,COP,1983-12-31T00:00:00Z,13094000000.0
3194,COP,1984-12-31T00:00:00Z,16955000000.0
3195,COP,1984-12-31T00:00:00Z,16955000000.0
3196,COP,1985-12-31T00:00:00Z,14045000000.0
3197,COP,1986-12-31T00:00:00Z,12403000000.0
3198,COP,1987-12-31T00:00:00Z,12111000000.0
3199,COP,1988-12-31T00:00:00Z,11968000000.0
3200,COP,1989-12-31T00:00:00Z,11256000000.0
3201,COP,1990-12-31T00:00:00Z,12130000000.0
3202,COP,1991-12-31T00:00:00Z,11473000000.0
3203,COP,1992-12-31T00:00:00Z,11468000000.0
3204,COP,1993-12-31T00:00:00Z,11035000000.0
3205,COP,1994-12-31T00:00:00Z,11453000000.0
3206,COP,1995-12-31T00:00:00Z,11978000000.0
3207,COP,1996-12-31T00:00:00Z,13548000000.0
3208,COP,1997-12-31T00:00:00Z,13860000000.0
3209,COP,1998-12-31T00:00:00Z,14216000000.0
3210,COP,1999-12-31T00:00:00Z,15201000000.0
3211,COP,2000-12-31T00:00:00Z,20509000000.0
3212,COP,2001-12-31T00:00:00Z,35217000000.0
3213,COP,2002-12-31T00:00:00Z,76836000000.0
3214,COP,2003-12-31T00:00:00Z,82455000000.0
3215,COP,2004-12-31T00:00:00Z,92861000000.0
3216,COP,2005-12-31T00:00:00Z,106999000000.0
3217,COP,2006-12-31T00:00:00Z,164781000000.0
3218,COP,2007-12-31T00:00:00Z,177757000000.0
3219,COP,2008-12-31T00:00:00Z,142865000000.0
3220,COP,2009-12-31T00:00:00Z,152138000000.0
3221,COP,2010-12-31T00:00:00Z,156314000000.0
3222,COP,2011-12-31T00:00:00Z,153230000000.0
3223,COP,2012-12-31T00:00:00Z,117144000000.0
3224,COP,2013-12-31T00:00:00Z,118057000000.0
3225,COP,2014-12-31T00:00:00Z,116539000000.0
3226,COP,2015-12-31T00:00:00Z,97484000000.0
3227,COP,2016-12-31T00:00:00Z,89772000000.0
3228,COP,2017-12-31T00:00:00Z,73362000000.0
3229,COP,2018-12-31T00:00:00Z,69980000000.0
3230,COP,2019-12-31T00:00:00Z,70514000000.0
3231,COP,2020-12-31T00:00:00Z,62618000000.0
3232,ED,1983-12-31T00:00:00Z,
3233,ED,1983-12-31T00:00:00Z,
3234,ED,1983-12-31T00:00:00Z,
3235,ED,1983-12-31T00:00:00Z,
3236,ED,1983-12-31T00:00:00Z,
3237,ED,1983-12-31T00:00:00Z,8246893000.0
3238,ED,1984-12-31T00:00:00Z,8688099000.0
3239,ED,1985-12-31T00:00:00Z,8944938000.0
3240,ED,1986-12-31T00:00:00Z,9267181000.0
3241,ED,1987-12-31T00:00:00Z,9411634000.0
3242,ED,1988-12-31T00:00:00Z,9551665000.0
3243,ED,1989-12-31T00:00:00Z,10349524000.0
3244,ED,1990-12-31T00:00:00Z,10685568000.0
3245,ED,1991-12-31T00:00:00Z,11107942000.0
3246,ED,1992-12-31T00:00:00Z,11596119000.0
3247,ED,1993-12-31T00:00:00Z,13257365000.0
3248,ED,1994-12-31T00:00:00Z,13728364000.0
3249,ED,1995-12-31T00:00:00Z,13949890000.0
3250,ED,1996-12-31T00:00:00Z,14057185000.0
3251,ED,1997-12-31T00:00:00Z,14722518000.0
3252,ED,1998-12-31T00:00:00Z,14381403000.0
3253,ED,1999-12-31T00:00:00Z,15531476000.0
3254,ED,2000-12-31T00:00:00Z,16767245000.0
3255,ED,2001-12-31T00:00:00Z,17034455000.0
3256,ED,2002-12-31T00:00:00Z,19667000000.0
3257,ED,2003-12-31T00:00:00Z,20966000000.0
3258,ED,2004-12-31T00:00:00Z,22560000000.0
3259,ED,2005-12-31T00:00:00Z,24848000000.0
3260,ED,2006-12-31T00:00:00Z,26698000000.0
3261,ED,2007-12-31T00:00:00Z,28262000000.0
3262,ED,2008-12-31T00:00:00Z,33498000000.0
3263,ED,2009-12-31T00:00:00Z,33844000000.0
3264,ED,2010-12-31T00:00:00Z,36348000000.0
3265,ED,2011-12-31T00:00:00Z,39214000000.0
3266,ED,2012-12-31T00:00:00Z,41209000000.0
3267,ED,2013-12-31T00:00:00Z,40647000000.0
3268,ED,2014-12-31T00:00:00Z,44071000000.0
3269,ED,2015-12-31T00:00:00Z,45642000000.0
3270,ED,2016-12-31T00:00:00Z,48255000000.0
3271,ED,2017-12-31T00:00:00Z,48111000000.0
3272,ED,2018-12-31T00:00:00Z,53920000000.0
3273,ED,2019-12-31T00:00:00Z,58079000000.0
3274,ED,2020-12-31T00:00:00Z,62895000000.0
3275,STZ,1983-08-31T00:00:00Z,
3276,STZ,1983-08-31T00:00:00Z,
3277,STZ,1983-08-31T00:00:00Z,
3278,STZ,1983-08-31T00:00:00Z,
3279,STZ,1983-08-31T00:00:00Z,50419000.0
3280,STZ,1984-08-31T00:00:00Z,60597000.0
3281,STZ,1985-08-31T00:00:00Z,79134000.0
3282,STZ,1986-08-31T00:00:00Z,148867000.0
3283,STZ,1987-08-31T00:00:00Z,160959000.0
3284,STZ,1988-08-31T00:00:00Z,139680000.0
3285,STZ,1989-08-31T00:00:00Z,140234000.0
3286,STZ,1990-08-31T00:00:00Z,142868000.0
3287,STZ,1991-08-31T00:00:00Z,147207000.0
3288,STZ,1992-08-31T00:00:00Z,217836000.0
3289,STZ,1993-08-31T00:00:00Z,355182000.0
3290,STZ,1994-08-31T00:00:00Z,826562000.0
3291,STZ,1995-08-31T00:00:00Z,785921000.0
3292,STZ,1996-02-29T00:00:00Z,1054580000.0
3293,STZ,1997-02-28T00:00:00Z,1020901000.0
3294,STZ,1998-02-28T00:00:00Z,1090555000.0
3295,STZ,1999-02-28T00:00:00Z,1793776000.0
3296,STZ,2000-02-29T00:00:00Z,2348791000.0
3297,STZ,2001-02-28T00:00:00Z,2512169000.0
3298,STZ,2002-02-28T00:00:00Z,3069385000.0
3299,STZ,2003-02-28T00:00:00Z,3196330000.0
3300,STZ,2004-02-29T00:00:00Z,5558673000.0
3301,STZ,2005-02-28T00:00:00Z,7804172000.0
3302,STZ,2006-02-28T00:00:00Z,7400600000.0
3303,STZ,2007-02-28T00:00:00Z,9438200000.0
3304,STZ,2008-02-29T00:00:00Z,10052800000.0
3305,STZ,2009-02-28T00:00:00Z,8036500000.0
3306,STZ,2010-02-28T00:00:00Z,8094300000.0
3307,STZ,2011-02-28T00:00:00Z,7167600000.0
3308,STZ,2012-02-29T00:00:00Z,7109900000.0
3309,STZ,2013-02-28T00:00:00Z,7638100000.0
3310,STZ,2014-02-28T00:00:00Z,14302100000.0
3311,STZ,2015-02-28T00:00:00Z,15093000000.0
3312,STZ,2016-02-29T00:00:00Z,16965000000.0
3313,STZ,2017-02-28T00:00:00Z,18602400000.0
3314,STZ,2018-02-28T00:00:00Z,20538700000.0
3315,STZ,2019-02-28T00:00:00Z,29231500000.0
3316,STZ,2020-02-29T00:00:00Z,27323200000.0
3317,STZ,2021-02-28T00:00:00Z,27104800000.0
3319,COO,1983-10-31T00:00:00Z,
3320,COO,1983-10-31T00:00:00Z,
3321,COO,1983-10-31T00:00:00Z,
3322,COO,1983-10-31T00:00:00Z,
3323,COO,1983-10-31T00:00:00Z,
3324,COO,1983-10-31T00:00:00Z,213322000.0
3325,COO,1984-10-31T00:00:00Z,285111000.0
3326,COO,1985-10-31T00:00:00Z,545633000.0
3327,COO,1986-10-31T00:00:00Z,851426000.0
3328,COO,1987-10-31T00:00:00Z,1277130000.0
3329,COO,1988-10-31T00:00:00Z,683675000.0
3330,COO,1989-10-31T00:00:00Z,287985000.0
3331,COO,1990-10-31T00:00:00Z,217428000.0
3332,COO,1991-10-31T00:00:00Z,187633000.0
3333,COO,1992-10-31T00:00:00Z,173007000.0
3334,COO,1994-10-31T00:00:00Z,95058000.0
3335,COO,1995-10-31T00:00:00Z,91992000.0
3336,COO,1996-10-31T00:00:00Z,102909000.0
3337,COO,1997-10-31T00:00:00Z,170624000.0
3338,COO,1998-10-31T00:00:00Z,296041000.0
3339,COO,1999-10-31T00:00:00Z,285873000.0
3340,COO,2000-10-31T00:00:00Z,322565000.0
3341,COO,2001-10-31T00:00:00Z,396848000.0
3342,COO,2002-10-31T00:00:00Z,571115000.0
3343,COO,2003-10-31T00:00:00Z,705564000.0
3344,COO,2004-10-31T00:00:00Z,811561000.0
3345,COO,2005-10-31T00:00:00Z,2179830000.0
3346,COO,2006-10-31T00:00:00Z,2352601000.0
3347,COO,2007-10-31T00:00:00Z,2596169000.0
3348,COO,2008-10-31T00:00:00Z,2587616000.0
3349,COO,2009-10-31T00:00:00Z,2551907000.0
3350,COO,2010-10-31T00:00:00Z,2525018000.0
3351,COO,2011-10-31T00:00:00Z,2624518000.0
3352,COO,2012-10-31T00:00:00Z,2941384000.0
3353,COO,2013-10-31T00:00:00Z,3137261000.0
3354,COO,2014-10-31T00:00:00Z,4458340000.0
3355,COO,2015-10-31T00:00:00Z,4459864000.0
3356,COO,2016-10-31T00:00:00Z,4478600000.0
3357,COO,2017-10-31T00:00:00Z,4858700000.0
3358,COO,2018-10-31T00:00:00Z,6112800000.0
3359,COO,2019-10-31T00:00:00Z,6274500000.0
3360,COO,2020-10-31T00:00:00Z,6737500000.0
3361,COO,2021-10-31T00:00:00Z,9606200000.0
3363,GLW,1984-01-01T00:00:00Z,
3364,GLW,1984-01-01T00:00:00Z,
3365,GLW,1984-01-01T00:00:00Z,
3366,GLW,1984-01-01T00:00:00Z,
3367,GLW,1984-01-01T00:00:00Z,
3368,GLW,1984-01-01T00:00:00Z,1774600000.0
3369,GLW,1984-12-30T00:00:00Z,1856800000.0
3370,GLW,1985-12-29T00:00:00Z,2032400000.0
3371,GLW,1986-12-28T00:00:00Z,2461400000.0
3372,GLW,1988-01-03T00:00:00Z,2658700000.0
3373,GLW,1989-01-01T00:00:00Z,2897900000.0
3374,GLW,1989-12-31T00:00:00Z,3360700000.0
3375,GLW,1990-12-31T00:00:00Z,3512000000.0
3376,GLW,1991-12-29T00:00:00Z,3852600000.0
3377,GLW,1993-01-03T00:00:00Z,4286300000.0
3378,GLW,1994-01-02T00:00:00Z,5231700000.0
3379,GLW,1995-01-01T00:00:00Z,6022700000.0
3380,GLW,1995-12-31T00:00:00Z,5461700000.0
3381,GLW,1996-12-31T00:00:00Z,4321300000.0
3382,GLW,1997-12-31T00:00:00Z,4691900000.0
3383,GLW,1998-12-31T00:00:00Z,5464300000.0
3384,GLW,1999-12-31T00:00:00Z,6526000000.0
3385,GLW,2000-12-31T00:00:00Z,17526000000.0
3386,GLW,2001-12-31T00:00:00Z,12793000000.0
3387,GLW,2002-12-31T00:00:00Z,11406000000.0
3388,GLW,2003-12-31T00:00:00Z,10752000000.0
3389,GLW,2004-12-31T00:00:00Z,9770000000.0
3390,GLW,2005-12-31T00:00:00Z,11207000000.0
3391,GLW,2006-12-31T00:00:00Z,13065000000.0
3392,GLW,2007-12-31T00:00:00Z,15215000000.0
3393,GLW,2008-12-31T00:00:00Z,19256000000.0
3394,GLW,2009-12-31T00:00:00Z,21295000000.0
3395,GLW,2010-12-31T00:00:00Z,25833000000.0
3396,GLW,2011-12-31T00:00:00Z,27848000000.0
3397,GLW,2012-12-31T00:00:00Z,29375000000.0
3398,GLW,2013-12-31T00:00:00Z,28478000000.0
3399,GLW,2014-12-31T00:00:00Z,30063000000.0
3400,GLW,2015-12-31T00:00:00Z,28527000000.0
3401,GLW,2016-12-31T00:00:00Z,27899000000.0
3402,GLW,2017-12-31T00:00:00Z,27494000000.0
3403,GLW,2018-12-31T00:00:00Z,27505000000.0
3404,GLW,2019-12-31T00:00:00Z,28898000000.0
3405,GLW,2020-12-31T00:00:00Z,30775000000.0
3410,CCI,1996-12-31T00:00:00Z,
3411,CCI,1996-12-31T00:00:00Z,
3412,CCI,1996-12-31T00:00:00Z,
3413,CCI,1996-12-31T00:00:00Z,
3414,CCI,1996-12-31T00:00:00Z,
3415,CCI,1996-12-31T00:00:00Z,
3416,CCI,1996-12-31T00:00:00Z,
3417,CCI,1996-12-31T00:00:00Z,
3418,CCI,1996-12-31T00:00:00Z,
3419,CCI,1996-12-31T00:00:00Z,
3420,CCI,1996-12-31T00:00:00Z,
3421,CCI,1996-12-31T00:00:00Z,
3422,CCI,1996-12-31T00:00:00Z,
3423,CCI,1996-12-31T00:00:00Z,
3424,CCI,1996-12-31T00:00:00Z,
3425,CCI,1996-12-31T00:00:00Z,
3426,CCI,1996-12-31T00:00:00Z,
3427,CCI,1996-12-31T00:00:00Z,41226000.0
3428,CCI,1996-12-31T00:00:00Z,41226000.0
3429,CCI,1997-12-31T00:00:00Z,371391000.0
3430,CCI,1998-12-31T00:00:00Z,1523230000.0
3431,CCI,1999-12-31T00:00:00Z,3836650000.0
3432,CCI,2000-12-31T00:00:00Z,6401885000.0
3433,CCI,2001-12-31T00:00:00Z,7375458000.0
3434,CCI,2002-12-31T00:00:00Z,6892601000.0
3435,CCI,2003-12-31T00:00:00Z,6612233000.0
3436,CCI,2004-12-31T00:00:00Z,4574567000.0
3437,CCI,2005-12-31T00:00:00Z,4131317000.0
3438,CCI,2006-12-31T00:00:00Z,5007464000.0
3439,CCI,2007-12-31T00:00:00Z,10488133000.0
3440,CCI,2008-12-31T00:00:00Z,10361722000.0
3441,CCI,2009-12-31T00:00:00Z,10956606000.0
3442,CCI,2010-12-31T00:00:00Z,10469529000.0
3443,CCI,2011-12-31T00:00:00Z,10545096000.0
3444,CCI,2012-12-31T00:00:00Z,16088709000.0
3445,CCI,2013-12-31T00:00:00Z,20594908000.0
3446,CCI,2014-12-31T00:00:00Z,21143276000.0
3447,CCI,2015-12-31T00:00:00Z,21936966000.0
3448,CCI,2016-12-31T00:00:00Z,22675092000.0
3449,CCI,2017-12-31T00:00:00Z,32229570000.0
3450,CCI,2018-12-31T00:00:00Z,32762000000.0
3451,CCI,2019-12-31T00:00:00Z,38457000000.0
3452,CCI,2020-12-31T00:00:00Z,38768000000.0
3454,CMI,1983-12-31T00:00:00Z,
3455,CMI,1983-12-31T00:00:00Z,
3456,CMI,1983-12-31T00:00:00Z,
3457,CMI,1983-12-31T00:00:00Z,
3458,CMI,1983-12-31T00:00:00Z,1258733000.0
3459,CMI,1984-12-31T00:00:00Z,1505542000.0
3460,CMI,1985-12-31T00:00:00Z,1705063000.0
3461,CMI,1985-12-31T00:00:00Z,1705063000.0
3462,CMI,1986-12-31T00:00:00Z,1989945000.0
3463,CMI,1987-12-31T00:00:00Z,2019357000.0
3464,CMI,1988-12-31T00:00:00Z,2064021000.0
3465,CMI,1989-12-31T00:00:00Z,2030800000.0
3466,CMI,1990-12-31T00:00:00Z,2086300000.0
3467,CMI,1991-12-31T00:00:00Z,2041200000.0
3468,CMI,1992-12-31T00:00:00Z,2230500000.0
3469,CMI,1993-12-31T00:00:00Z,2390600000.0
3470,CMI,1994-12-31T00:00:00Z,2706300000.0
3471,CMI,1995-12-31T00:00:00Z,3056000000.0
3472,CMI,1996-12-31T00:00:00Z,3369000000.0
3473,CMI,1997-12-31T00:00:00Z,3765000000.0
3474,CMI,1998-12-31T00:00:00Z,4542000000.0
3475,CMI,1999-12-31T00:00:00Z,4697000000.0
3476,CMI,2000-12-31T00:00:00Z,4500000000.0
3477,CMI,2001-12-31T00:00:00Z,4311000000.0
3478,CMI,2002-12-31T00:00:00Z,4837000000.0
3479,CMI,2003-12-31T00:00:00Z,5126000000.0
3480,CMI,2004-12-31T00:00:00Z,6510000000.0
3481,CMI,2005-12-31T00:00:00Z,6885000000.0
3482,CMI,2006-12-31T00:00:00Z,7465000000.0
3483,CMI,2007-12-31T00:00:00Z,8195000000.0
3484,CMI,2008-12-31T00:00:00Z,8519000000.0
3485,CMI,2009-12-31T00:00:00Z,8816000000.0
3486,CMI,2010-12-31T00:00:00Z,10402000000.0
3487,CMI,2011-12-31T00:00:00Z,11668000000.0
3488,CMI,2012-12-31T00:00:00Z,12548000000.0
3489,CMI,2013-12-31T00:00:00Z,14728000000.0
3490,CMI,2014-12-31T00:00:00Z,15764000000.0
3491,CMI,2015-12-31T00:00:00Z,15134000000.0
3492,CMI,2016-12-31T00:00:00Z,15011000000.0
3493,CMI,2017-12-31T00:00:00Z,18075000000.0
3494,CMI,2018-12-31T00:00:00Z,19062000000.0
3495,CMI,2019-12-31T00:00:00Z,19737000000.0
3496,CMI,2020-12-31T00:00:00Z,22624000000.0
3497,CVS,1983-12-31T00:00:00Z,
3498,CVS,1983-12-31T00:00:00Z,
3499,CVS,1983-12-31T00:00:00Z,
3500,CVS,1983-12-31T00:00:00Z,
3501,CVS,1983-12-31T00:00:00Z,
3502,CVS,1983-12-31T00:00:00Z,1492554000.0
3503,CVS,1984-12-31T00:00:00Z,1610659000.0
3504,CVS,1985-12-31T00:00:00Z,1806673000.0
3505,CVS,1986-12-31T00:00:00Z,1998783000.0
3506,CVS,1987-12-31T00:00:00Z,2314249000.0
3507,CVS,1988-12-31T00:00:00Z,2736152000.0
3508,CVS,1990-12-31T00:00:00Z,3662157000.0
3509,CVS,1991-12-31T00:00:00Z,4085235000.0
3510,CVS,1991-12-31T00:00:00Z,4085235000.0
3511,CVS,1992-12-31T00:00:00Z,4214062000.0
3512,CVS,1993-12-31T00:00:00Z,4258041000.0
3513,CVS,1994-12-31T00:00:00Z,4735489000.0
3514,CVS,1995-12-31T00:00:00Z,3961562000.0
3515,CVS,1996-12-31T00:00:00Z,5693700000.0
3516,CVS,1998-12-26T00:00:00Z,6686200000.0
3517,CVS,1998-12-26T00:00:00Z,6686200000.0
3518,CVS,2000-01-01T00:00:00Z,7275400000.0
3519,CVS,2000-12-30T00:00:00Z,7949500000.0
3520,CVS,2001-12-29T00:00:00Z,8636300000.0
3521,CVS,2002-12-28T00:00:00Z,9645300000.0
3522,CVS,2004-01-03T00:00:00Z,10543100000.0
3523,CVS,2005-01-01T00:00:00Z,14546800000.0
3524,CVS,2005-12-31T00:00:00Z,15283400000.0
3525,CVS,2006-12-30T00:00:00Z,20574100000.0
3526,CVS,2007-12-29T00:00:00Z,54721900000.0
3527,CVS,2008-12-31T00:00:00Z,60959900000.0
3528,CVS,2009-12-31T00:00:00Z,61641000000.0
3529,CVS,2010-12-31T00:00:00Z,62169000000.0
3530,CVS,2011-12-31T00:00:00Z,64543000000.0
3531,CVS,2012-12-31T00:00:00Z,66221000000.0
3532,CVS,2013-12-31T00:00:00Z,71526000000.0
3533,CVS,2014-12-31T00:00:00Z,74187000000.0
3534,CVS,2015-12-31T00:00:00Z,92437000000.0
3535,CVS,2016-12-31T00:00:00Z,94462000000.0
3536,CVS,2017-12-31T00:00:00Z,95131000000.0
3537,CVS,2018-12-31T00:00:00Z,196456000000.0
3538,CVS,2019-12-31T00:00:00Z,222449000000.0
3539,CVS,2020-12-31T00:00:00Z,230715000000.0
3540,DHI,1990-12-31T00:00:00Z,
3541,DHI,1990-12-31T00:00:00Z,
3542,DHI,1990-12-31T00:00:00Z,
3543,DHI,1990-12-31T00:00:00Z,
3544,DHI,1990-12-31T00:00:00Z,
3545,DHI,1990-12-31T00:00:00Z,
3546,DHI,1990-12-31T00:00:00Z,
3547,DHI,1990-12-31T00:00:00Z,
3548,DHI,1990-12-31T00:00:00Z,
3549,DHI,1990-12-31T00:00:00Z,
3550,DHI,1990-12-31T00:00:00Z,
3551,DHI,1990-12-31T00:00:00Z,
3552,DHI,1990-12-31T00:00:00Z,56328000.0
3553,DHI,1991-12-31T00:00:00Z,59677000.0
3554,DHI,1993-09-30T00:00:00Z,158700000.0
3555,DHI,1994-09-30T00:00:00Z,230898000.0
3556,DHI,1995-09-30T00:00:00Z,318787000.0
3557,DHI,1996-09-30T00:00:00Z,402913000.0
3558,DHI,1997-09-30T00:00:00Z,1248323000.0
3559,DHI,1998-09-30T00:00:00Z,1667835000.0
3560,DHI,1999-09-30T00:00:00Z,2361808000.0
3561,DHI,2000-09-30T00:00:00Z,2694577000.0
3562,DHI,2001-09-30T00:00:00Z,3652190000.0
3563,DHI,2002-09-30T00:00:00Z,6017527000.0
3564,DHI,2003-09-30T00:00:00Z,7279377000.0
3565,DHI,2004-09-30T00:00:00Z,8985200000.0
3566,DHI,2005-09-30T00:00:00Z,12514800000.0
3567,DHI,2006-09-30T00:00:00Z,14863200000.0
3568,DHI,2007-09-30T00:00:00Z,11556300000.0
3569,DHI,2008-09-30T00:00:00Z,7950600000.0
3570,DHI,2009-09-30T00:00:00Z,6756800000.0
3571,DHI,2010-09-30T00:00:00Z,5938600000.0
3572,DHI,2011-09-30T00:00:00Z,5358400000.0
3573,DHI,2012-09-30T00:00:00Z,7248200000.0
3574,DHI,2013-09-30T00:00:00Z,8856400000.0
3575,DHI,2014-09-30T00:00:00Z,10185400000.0
3576,DHI,2015-09-30T00:00:00Z,11151000000.0
3577,DHI,2016-09-30T00:00:00Z,11558900000.0
3578,DHI,2017-09-30T00:00:00Z,12184600000.0
3579,DHI,2018-09-30T00:00:00Z,14114600000.0
3580,DHI,2019-09-30T00:00:00Z,15606600000.0
3581,DHI,2020-09-30T00:00:00Z,18912300000.0
3582,DHI,2021-09-30T00:00:00Z,24015900000.0
3583,DHR,1983-12-31T00:00:00Z,
3584,DHR,1983-12-31T00:00:00Z,
3585,DHR,1983-12-31T00:00:00Z,
3586,DHR,1983-12-31T00:00:00Z,
3587,DHR,1983-12-31T00:00:00Z,
3588,DHR,1983-12-31T00:00:00Z,53687000.0
3589,DHR,1984-12-31T00:00:00Z,186532000.0
3590,DHR,1985-12-31T00:00:00Z,268878000.0
3591,DHR,1986-12-31T00:00:00Z,699025000.0
3592,DHR,1987-12-31T00:00:00Z,647212000.0
3593,DHR,1988-12-31T00:00:00Z,575833000.0
3594,DHR,1989-12-31T00:00:00Z,507150000.0
3595,DHR,1990-12-31T00:00:00Z,744502000.0
