,Instrument,Date,Free Cash Flow
16195,EXPD.O,2017-12-31T00:00:00Z,254914000.0
16196,EXPD.O,2018-12-31T00:00:00Z,488503000.0
16197,EXPD.O,2019-12-31T00:00:00Z,425391000.0
16198,EXPD.O,2020-12-31T00:00:00Z,532701000.0
16199,FFIV.O,1997-09-30T00:00:00Z,
16200,FFIV.O,1997-09-30T00:00:00Z,
16201,FFIV.O,1997-09-30T00:00:00Z,
16202,FFIV.O,1997-09-30T00:00:00Z,
16203,FFIV.O,1997-09-30T00:00:00Z,
16204,FFIV.O,1997-09-30T00:00:00Z,
16205,FFIV.O,1997-09-30T00:00:00Z,
16206,FFIV.O,1997-09-30T00:00:00Z,
16207,FFIV.O,1997-09-30T00:00:00Z,
16208,FFIV.O,1997-09-30T00:00:00Z,
16209,FFIV.O,1997-09-30T00:00:00Z,
16210,FFIV.O,1997-09-30T00:00:00Z,
16211,FFIV.O,1997-09-30T00:00:00Z,
16212,FFIV.O,1997-09-30T00:00:00Z,
16213,FFIV.O,1997-09-30T00:00:00Z,
16214,FFIV.O,1997-09-30T00:00:00Z,
16215,FFIV.O,1997-09-30T00:00:00Z,
16216,FFIV.O,1997-09-30T00:00:00Z,
16217,FFIV.O,1997-09-30T00:00:00Z,-1499000.0
16218,FFIV.O,1998-09-30T00:00:00Z,-4159000.0
16219,FFIV.O,1999-09-30T00:00:00Z,-6496000.0
16220,FFIV.O,2000-09-30T00:00:00Z,2616000.0
16221,FFIV.O,2001-09-30T00:00:00Z,-41638000.0
16222,FFIV.O,2002-09-30T00:00:00Z,-11657000.0
16223,FFIV.O,2003-09-30T00:00:00Z,5234000.0
16224,FFIV.O,2004-09-30T00:00:00Z,37208000.0
16225,FFIV.O,2005-09-30T00:00:00Z,44047000.0
16226,FFIV.O,2006-09-30T00:00:00Z,56190000.0
16227,FFIV.O,2007-09-30T00:00:00Z,76408000.0
16228,FFIV.O,2008-09-30T00:00:00Z,70031000.0
16229,FFIV.O,2009-09-30T00:00:00Z,105567000.0
16230,FFIV.O,2010-09-30T00:00:00Z,162361000.0
16231,FFIV.O,2011-09-30T00:00:00Z,226124000.0
16232,FFIV.O,2012-09-30T00:00:00Z,276975000.0
16233,FFIV.O,2013-09-30T00:00:00Z,290736000.0
16234,FFIV.O,2014-09-30T00:00:00Z,334586000.0
16235,FFIV.O,2015-09-30T00:00:00Z,350511000.0
16236,FFIV.O,2016-09-30T00:00:00Z,354393000.0
16237,FFIV.O,2017-09-30T00:00:00Z,439228000.0
16238,FFIV.O,2018-09-30T00:00:00Z,480715000.0
16239,FFIV.O,2019-09-30T00:00:00Z,393992000.0
16240,FFIV.O,2020-09-30T00:00:00Z,343358000.0
16241,FFIV.O,2021-09-30T00:00:00Z,416014000.0
16242,FAST.O,1985-12-31T00:00:00Z,
16243,FAST.O,1985-12-31T00:00:00Z,
16244,FAST.O,1985-12-31T00:00:00Z,
16245,FAST.O,1985-12-31T00:00:00Z,
16246,FAST.O,1985-12-31T00:00:00Z,
16247,FAST.O,1985-12-31T00:00:00Z,
16248,FAST.O,1985-12-31T00:00:00Z,
16249,FAST.O,1985-12-31T00:00:00Z,823000.0
16250,FAST.O,1986-12-31T00:00:00Z,-102000.0
16251,FAST.O,1987-12-31T00:00:00Z,1222000.0
16252,FAST.O,1988-12-31T00:00:00Z,3040000.0
16253,FAST.O,1989-12-31T00:00:00Z,3922000.0
16254,FAST.O,1990-12-31T00:00:00Z,5373000.0
16255,FAST.O,1991-12-31T00:00:00Z,3431000.0
16256,FAST.O,1992-12-31T00:00:00Z,4843000.0
16257,FAST.O,1993-12-31T00:00:00Z,8467000.0
16258,FAST.O,1994-12-31T00:00:00Z,13451000.0
16259,FAST.O,1995-12-31T00:00:00Z,15428000.0
16260,FAST.O,1996-12-31T00:00:00Z,13021000.0
16261,FAST.O,1997-12-31T00:00:00Z,20999000.0
16262,FAST.O,1998-12-31T00:00:00Z,26222000.0
16263,FAST.O,1999-12-31T00:00:00Z,36759000.0
16264,FAST.O,2000-12-31T00:00:00Z,52943000.0
16265,FAST.O,2001-12-31T00:00:00Z,36322000.0
16266,FAST.O,2002-12-31T00:00:00Z,45361000.0
16267,FAST.O,2003-12-31T00:00:00Z,38450000.0
16268,FAST.O,2004-12-31T00:00:00Z,71662000.0
16269,FAST.O,2005-12-31T00:00:00Z,83042000.0
16270,FAST.O,2006-12-31T00:00:00Z,94506000.0
16271,FAST.O,2007-12-31T00:00:00Z,148046000.0
16272,FAST.O,2008-12-31T00:00:00Z,106193000.0
16273,FAST.O,2009-12-31T00:00:00Z,64963000.0
16274,FAST.O,2010-12-31T00:00:00Z,49700000.0
16275,FAST.O,2011-12-31T00:00:00Z,90851000.0
16276,FAST.O,2012-12-31T00:00:00Z,-31124000.0
16277,FAST.O,2013-12-31T00:00:00Z,68831000.0
16278,FAST.O,2014-12-31T00:00:00Z,80767000.0
16279,FAST.O,2015-12-31T00:00:00Z,120659000.0
16280,FAST.O,2016-12-31T00:00:00Z,67430000.0
16281,FAST.O,2017-12-31T00:00:00Z,192700000.0
16282,FAST.O,2018-12-31T00:00:00Z,261600000.0
16283,FAST.O,2019-12-31T00:00:00Z,194600000.0
16284,FAST.O,2020-12-31T00:00:00Z,50000000.0
16285,FITB.O,1995-12-31T00:00:00Z,
16286,FITB.O,1995-12-31T00:00:00Z,
16287,FITB.O,1995-12-31T00:00:00Z,
16288,FITB.O,1995-12-31T00:00:00Z,
16289,FITB.O,1995-12-31T00:00:00Z,
16290,FITB.O,1995-12-31T00:00:00Z,
16291,FITB.O,1995-12-31T00:00:00Z,
16292,FITB.O,1995-12-31T00:00:00Z,
16293,FITB.O,1995-12-31T00:00:00Z,
16294,FITB.O,1995-12-31T00:00:00Z,
16295,FITB.O,1995-12-31T00:00:00Z,
16296,FITB.O,1995-12-31T00:00:00Z,
16297,FITB.O,1995-12-31T00:00:00Z,
16298,FITB.O,1995-12-31T00:00:00Z,
16299,FITB.O,1995-12-31T00:00:00Z,
16300,FITB.O,1995-12-31T00:00:00Z,
16301,FITB.O,1995-12-31T00:00:00Z,
16302,FITB.O,1995-12-31T00:00:00Z,497763000.0
16303,FITB.O,1996-12-31T00:00:00Z,553845000.0
16304,FITB.O,1997-12-31T00:00:00Z,657470000.0
16305,FITB.O,1998-12-31T00:00:00Z,674910000.0
16306,FITB.O,2000-12-31T00:00:00Z,752000000.0
16307,FITB.O,2000-12-31T00:00:00Z,752000000.0
16308,FITB.O,2001-12-31T00:00:00Z,734000000.0
16309,FITB.O,2002-12-31T00:00:00Z,1175000000.0
16310,FITB.O,2003-12-31T00:00:00Z,1286000000.0
16311,FITB.O,2004-12-31T00:00:00Z,888000000.0
16312,FITB.O,2005-12-31T00:00:00Z,603000000.0
16313,FITB.O,2006-12-31T00:00:00Z,177000000.0
16314,FITB.O,2007-12-31T00:00:00Z,58000000.0
16315,FITB.O,2008-12-31T00:00:00Z,-2838000000.0
16316,FITB.O,2009-12-31T00:00:00Z,495000000.0
16317,FITB.O,2010-12-31T00:00:00Z,448000000.0
16318,FITB.O,2011-12-31T00:00:00Z,915000000.0
16319,FITB.O,2012-12-31T00:00:00Z,1265000000.0
16320,FITB.O,2013-12-31T00:00:00Z,1592000000.0
16321,FITB.O,2014-12-31T00:00:00Z,1124000000.0
16322,FITB.O,2015-12-31T00:00:00Z,1411000000.0
16323,FITB.O,2016-12-31T00:00:00Z,1281000000.0
16324,FITB.O,2017-12-31T00:00:00Z,1379000000.0
16325,FITB.O,2018-12-31T00:00:00Z,1639000000.0
16326,FITB.O,2019-12-31T00:00:00Z,1869000000.0
16327,FITB.O,2020-12-31T00:00:00Z,416000000.0
16328,FSLR.O,2003-12-27T00:00:00Z,
16329,FSLR.O,2003-12-27T00:00:00Z,
16330,FSLR.O,2003-12-27T00:00:00Z,
16331,FSLR.O,2003-12-27T00:00:00Z,
16332,FSLR.O,2003-12-27T00:00:00Z,
16333,FSLR.O,2003-12-27T00:00:00Z,
16334,FSLR.O,2003-12-27T00:00:00Z,
16335,FSLR.O,2003-12-27T00:00:00Z,
16336,FSLR.O,2003-12-27T00:00:00Z,
16337,FSLR.O,2003-12-27T00:00:00Z,
16338,FSLR.O,2003-12-27T00:00:00Z,
16339,FSLR.O,2003-12-27T00:00:00Z,
16340,FSLR.O,2003-12-27T00:00:00Z,
16341,FSLR.O,2003-12-27T00:00:00Z,
16342,FSLR.O,2003-12-27T00:00:00Z,
16343,FSLR.O,2003-12-27T00:00:00Z,
16344,FSLR.O,2003-12-27T00:00:00Z,
16345,FSLR.O,2003-12-27T00:00:00Z,
16346,FSLR.O,2003-12-27T00:00:00Z,
16347,FSLR.O,2003-12-27T00:00:00Z,
16348,FSLR.O,2003-12-27T00:00:00Z,
16349,FSLR.O,2003-12-27T00:00:00Z,
16350,FSLR.O,2003-12-27T00:00:00Z,
16351,FSLR.O,2003-12-27T00:00:00Z,
16352,FSLR.O,2003-12-27T00:00:00Z,-41354000.0
16353,FSLR.O,2004-12-25T00:00:00Z,-22580000.0
16354,FSLR.O,2004-12-25T00:00:00Z,-22580000.0
16355,FSLR.O,2005-12-31T00:00:00Z,-45619000.0
16356,FSLR.O,2006-12-30T00:00:00Z,-138876000.0
16357,FSLR.O,2007-12-29T00:00:00Z,-59117000.0
16358,FSLR.O,2008-12-27T00:00:00Z,-49441000.0
16359,FSLR.O,2009-12-26T00:00:00Z,484897000.0
16360,FSLR.O,2010-12-31T00:00:00Z,225887000.0
16361,FSLR.O,2011-12-31T00:00:00Z,-539107000.0
16362,FSLR.O,2012-12-31T00:00:00Z,-210166000.0
16363,FSLR.O,2013-12-31T00:00:00Z,307105000.0
16364,FSLR.O,2014-12-31T00:00:00Z,390964000.0
16365,FSLR.O,2015-12-31T00:00:00Z,792388000.0
16366,FSLR.O,2016-12-31T00:00:00Z,-558930000.0
16367,FSLR.O,2017-12-31T00:00:00Z,-160835000.0
16368,FSLR.O,2018-12-31T00:00:00Z,-509796000.0
16369,FSLR.O,2019-12-31T00:00:00Z,-577891000.0
16370,FSLR.O,2020-12-31T00:00:00Z,216774000.0
16371,FISV.O,1984-12-31T00:00:00Z,
16372,FISV.O,1984-12-31T00:00:00Z,
16373,FISV.O,1984-12-31T00:00:00Z,
16374,FISV.O,1984-12-31T00:00:00Z,
16375,FISV.O,1984-12-31T00:00:00Z,
16376,FISV.O,1984-12-31T00:00:00Z,
16377,FISV.O,1984-12-31T00:00:00Z,-5241000.0
16378,FISV.O,1985-12-31T00:00:00Z,5562000.0
16379,FISV.O,1986-12-31T00:00:00Z,7748000.0
16380,FISV.O,1987-12-31T00:00:00Z,10730000.0
16381,FISV.O,1988-12-31T00:00:00Z,11234000.0
16382,FISV.O,1989-12-31T00:00:00Z,7178000.0
16383,FISV.O,1990-12-31T00:00:00Z,19835000.0
16384,FISV.O,1991-12-31T00:00:00Z,18256000.0
16385,FISV.O,1992-12-31T00:00:00Z,19772000.0
16386,FISV.O,1993-12-31T00:00:00Z,27463000.0
16387,FISV.O,1994-12-31T00:00:00Z,19811000.0
16388,FISV.O,1995-12-31T00:00:00Z,-31978000.0
16389,FISV.O,1996-12-31T00:00:00Z,109501000.0
16390,FISV.O,1997-12-31T00:00:00Z,114257000.0
16391,FISV.O,1998-12-31T00:00:00Z,109245000.0
16392,FISV.O,1999-12-31T00:00:00Z,161626000.0
16393,FISV.O,2000-12-31T00:00:00Z,218876000.0
16394,FISV.O,2001-12-31T00:00:00Z,251304000.0
16395,FISV.O,2002-12-31T00:00:00Z,256594000.0
16396,FISV.O,2003-12-31T00:00:00Z,335550000.0
16397,FISV.O,2004-12-31T00:00:00Z,419168000.0
16398,FISV.O,2005-12-31T00:00:00Z,464000000.0
16399,FISV.O,2006-12-31T00:00:00Z,323000000.0
16400,FISV.O,2007-12-31T00:00:00Z,436000000.0
16401,FISV.O,2008-12-31T00:00:00Z,493000000.0
16402,FISV.O,2009-12-31T00:00:00Z,587000000.0
16403,FISV.O,2010-12-31T00:00:00Z,649000000.0
16404,FISV.O,2011-12-31T00:00:00Z,512000000.0
16405,FISV.O,2012-12-31T00:00:00Z,738000000.0
16406,FISV.O,2013-12-31T00:00:00Z,737000000.0
16407,FISV.O,2014-12-31T00:00:00Z,775000000.0
16408,FISV.O,2015-12-31T00:00:00Z,738000000.0
16409,FISV.O,2016-12-31T00:00:00Z,914000000.0
16410,FISV.O,2017-12-31T00:00:00Z,1082000000.0
16411,FISV.O,2018-12-31T00:00:00Z,1392000000.0
16412,FISV.O,2019-12-31T00:00:00Z,1815000000.0
16413,FISV.O,2020-12-31T00:00:00Z,3161000000.0
16414,FTNT.O,2006-12-31T00:00:00Z,
16415,FTNT.O,2006-12-31T00:00:00Z,
16416,FTNT.O,2006-12-31T00:00:00Z,
16417,FTNT.O,2006-12-31T00:00:00Z,
16418,FTNT.O,2006-12-31T00:00:00Z,
16419,FTNT.O,2006-12-31T00:00:00Z,
16420,FTNT.O,2006-12-31T00:00:00Z,
16421,FTNT.O,2006-12-31T00:00:00Z,
16422,FTNT.O,2006-12-31T00:00:00Z,
16423,FTNT.O,2006-12-31T00:00:00Z,
16424,FTNT.O,2006-12-31T00:00:00Z,
16425,FTNT.O,2006-12-31T00:00:00Z,
16426,FTNT.O,2006-12-31T00:00:00Z,
16427,FTNT.O,2006-12-31T00:00:00Z,
16428,FTNT.O,2006-12-31T00:00:00Z,
16429,FTNT.O,2006-12-31T00:00:00Z,
16430,FTNT.O,2006-12-31T00:00:00Z,
16431,FTNT.O,2006-12-31T00:00:00Z,
16432,FTNT.O,2006-12-31T00:00:00Z,
16433,FTNT.O,2006-12-31T00:00:00Z,
16434,FTNT.O,2006-12-31T00:00:00Z,
16435,FTNT.O,2006-12-31T00:00:00Z,
16436,FTNT.O,2006-12-31T00:00:00Z,
16437,FTNT.O,2006-12-31T00:00:00Z,
16438,FTNT.O,2006-12-31T00:00:00Z,
16439,FTNT.O,2006-12-31T00:00:00Z,
16440,FTNT.O,2006-12-31T00:00:00Z,
16441,FTNT.O,2006-12-31T00:00:00Z,-3022000.0
16442,FTNT.O,2007-12-30T00:00:00Z,-19717000.0
16443,FTNT.O,2007-12-30T00:00:00Z,-19717000.0
16444,FTNT.O,2008-12-28T00:00:00Z,8799000.0
16445,FTNT.O,2009-12-31T00:00:00Z,52259000.0
16446,FTNT.O,2010-12-31T00:00:00Z,43165000.0
16447,FTNT.O,2011-12-31T00:00:00Z,65857000.0
16448,FTNT.O,2012-12-31T00:00:00Z,56317000.0
16449,FTNT.O,2013-12-31T00:00:00Z,46019000.0
16450,FTNT.O,2014-12-31T00:00:00Z,15174000.0
16451,FTNT.O,2015-12-31T00:00:00Z,2229000.0
16452,FTNT.O,2016-12-31T00:00:00Z,13525000.0
16453,FTNT.O,2017-12-31T00:00:00Z,14687000.0
16454,FTNT.O,2018-12-31T00:00:00Z,367500000.0
16455,FTNT.O,2019-12-31T00:00:00Z,299000000.0
16456,FTNT.O,2020-12-31T00:00:00Z,431400000.0
16457,FOXA.O,2016-06-30T00:00:00Z,
16458,FOXA.O,2016-06-30T00:00:00Z,
16459,FOXA.O,2016-06-30T00:00:00Z,
16460,FOXA.O,2016-06-30T00:00:00Z,
16461,FOXA.O,2016-06-30T00:00:00Z,
16462,FOXA.O,2016-06-30T00:00:00Z,
16463,FOXA.O,2016-06-30T00:00:00Z,
16464,FOXA.O,2016-06-30T00:00:00Z,
16465,FOXA.O,2016-06-30T00:00:00Z,
16466,FOXA.O,2016-06-30T00:00:00Z,
16467,FOXA.O,2016-06-30T00:00:00Z,
16468,FOXA.O,2016-06-30T00:00:00Z,
16469,FOXA.O,2016-06-30T00:00:00Z,
16470,FOXA.O,2016-06-30T00:00:00Z,
16471,FOXA.O,2016-06-30T00:00:00Z,
16472,FOXA.O,2016-06-30T00:00:00Z,
16473,FOXA.O,2016-06-30T00:00:00Z,
16474,FOXA.O,2016-06-30T00:00:00Z,
16475,FOXA.O,2016-06-30T00:00:00Z,
16476,FOXA.O,2016-06-30T00:00:00Z,
16477,FOXA.O,2016-06-30T00:00:00Z,
16478,FOXA.O,2016-06-30T00:00:00Z,
16479,FOXA.O,2016-06-30T00:00:00Z,
16480,FOXA.O,2016-06-30T00:00:00Z,
16481,FOXA.O,2016-06-30T00:00:00Z,
16482,FOXA.O,2016-06-30T00:00:00Z,
16483,FOXA.O,2016-06-30T00:00:00Z,
16484,FOXA.O,2016-06-30T00:00:00Z,
16485,FOXA.O,2016-06-30T00:00:00Z,
16486,FOXA.O,2016-06-30T00:00:00Z,
16487,FOXA.O,2016-06-30T00:00:00Z,
16488,FOXA.O,2016-06-30T00:00:00Z,
16489,FOXA.O,2016-06-30T00:00:00Z,
16490,FOXA.O,2016-06-30T00:00:00Z,
16491,FOXA.O,2016-06-30T00:00:00Z,
16492,FOXA.O,2016-06-30T00:00:00Z,
16493,FOXA.O,2016-06-30T00:00:00Z,
16494,FOXA.O,2016-06-30T00:00:00Z,1170000000.0
16495,FOXA.O,2017-06-30T00:00:00Z,1387000000.0
16496,FOXA.O,2017-06-30T00:00:00Z,1387000000.0
16497,FOXA.O,2019-06-30T00:00:00Z,1432000000.0
16498,FOXA.O,2020-06-30T00:00:00Z,626000000.0
16499,FOXA.O,2021-06-30T00:00:00Z,1687000000.0
16500,FOX.O,2016-06-30T00:00:00Z,
16501,FOX.O,2016-06-30T00:00:00Z,
16502,FOX.O,2016-06-30T00:00:00Z,
16503,FOX.O,2016-06-30T00:00:00Z,
16504,FOX.O,2016-06-30T00:00:00Z,
16505,FOX.O,2016-06-30T00:00:00Z,
16506,FOX.O,2016-06-30T00:00:00Z,
16507,FOX.O,2016-06-30T00:00:00Z,
16508,FOX.O,2016-06-30T00:00:00Z,
16509,FOX.O,2016-06-30T00:00:00Z,
16510,FOX.O,2016-06-30T00:00:00Z,
16511,FOX.O,2016-06-30T00:00:00Z,
16512,FOX.O,2016-06-30T00:00:00Z,
16513,FOX.O,2016-06-30T00:00:00Z,
16514,FOX.O,2016-06-30T00:00:00Z,
16515,FOX.O,2016-06-30T00:00:00Z,
16516,FOX.O,2016-06-30T00:00:00Z,
16517,FOX.O,2016-06-30T00:00:00Z,
16518,FOX.O,2016-06-30T00:00:00Z,
16519,FOX.O,2016-06-30T00:00:00Z,
16520,FOX.O,2016-06-30T00:00:00Z,
16521,FOX.O,2016-06-30T00:00:00Z,
16522,FOX.O,2016-06-30T00:00:00Z,
16523,FOX.O,2016-06-30T00:00:00Z,
16524,FOX.O,2016-06-30T00:00:00Z,
16525,FOX.O,2016-06-30T00:00:00Z,
16526,FOX.O,2016-06-30T00:00:00Z,
16527,FOX.O,2016-06-30T00:00:00Z,
16528,FOX.O,2016-06-30T00:00:00Z,
16529,FOX.O,2016-06-30T00:00:00Z,
16530,FOX.O,2016-06-30T00:00:00Z,
16531,FOX.O,2016-06-30T00:00:00Z,
16532,FOX.O,2016-06-30T00:00:00Z,
16533,FOX.O,2016-06-30T00:00:00Z,
16534,FOX.O,2016-06-30T00:00:00Z,
16535,FOX.O,2016-06-30T00:00:00Z,
16536,FOX.O,2016-06-30T00:00:00Z,
16537,FOX.O,2016-06-30T00:00:00Z,1170000000.0
16538,FOX.O,2017-06-30T00:00:00Z,1387000000.0
16539,FOX.O,2017-06-30T00:00:00Z,1387000000.0
16540,FOX.O,2019-06-30T00:00:00Z,1432000000.0
16541,FOX.O,2020-06-30T00:00:00Z,626000000.0
16542,FOX.O,2021-06-30T00:00:00Z,1687000000.0
16543,GRMN.O,1997-12-31T00:00:00Z,
16544,GRMN.O,1997-12-31T00:00:00Z,
16545,GRMN.O,1997-12-31T00:00:00Z,
16546,GRMN.O,1997-12-31T00:00:00Z,
16547,GRMN.O,1997-12-31T00:00:00Z,
16548,GRMN.O,1997-12-31T00:00:00Z,
16549,GRMN.O,1997-12-31T00:00:00Z,
16550,GRMN.O,1997-12-31T00:00:00Z,
16551,GRMN.O,1997-12-31T00:00:00Z,
16552,GRMN.O,1997-12-31T00:00:00Z,
16553,GRMN.O,1997-12-31T00:00:00Z,
16554,GRMN.O,1997-12-31T00:00:00Z,
16555,GRMN.O,1997-12-31T00:00:00Z,
16556,GRMN.O,1997-12-31T00:00:00Z,
16557,GRMN.O,1997-12-31T00:00:00Z,
16558,GRMN.O,1997-12-31T00:00:00Z,
16559,GRMN.O,1997-12-31T00:00:00Z,
16560,GRMN.O,1997-12-31T00:00:00Z,
16561,GRMN.O,1997-12-31T00:00:00Z,36754000.0
16562,GRMN.O,1998-12-26T00:00:00Z,31300000.0
16563,GRMN.O,1999-12-25T00:00:00Z,37368000.0
16564,GRMN.O,1999-12-25T00:00:00Z,37368000.0
16565,GRMN.O,2000-12-30T00:00:00Z,55301000.0
16566,GRMN.O,2001-12-29T00:00:00Z,96657000.0
16567,GRMN.O,2002-12-28T00:00:00Z,146475000.0
16568,GRMN.O,2003-12-27T00:00:00Z,111279000.0
16569,GRMN.O,2004-12-25T00:00:00Z,106268000.0
16570,GRMN.O,2005-12-31T00:00:00Z,267896000.0
16571,GRMN.O,2006-12-30T00:00:00Z,352861000.0
16572,GRMN.O,2007-12-29T00:00:00Z,595250000.0
16573,GRMN.O,2008-12-27T00:00:00Z,533787000.0
16574,GRMN.O,2009-12-26T00:00:00Z,591471000.0
16575,GRMN.O,2010-12-25T00:00:00Z,339797000.0
16576,GRMN.O,2011-12-31T00:00:00Z,252669000.0
16577,GRMN.O,2012-12-29T00:00:00Z,355693000.0
16578,GRMN.O,2013-12-28T00:00:00Z,282304000.0
16579,GRMN.O,2014-12-27T00:00:00Z,3092000.0
16580,GRMN.O,2015-12-26T00:00:00Z,71989000.0
16581,GRMN.O,2016-12-31T00:00:00Z,25937000.0
16582,GRMN.O,2017-12-30T00:00:00Z,260355000.0
16583,GRMN.O,2018-12-29T00:00:00Z,333771000.0
16584,GRMN.O,2019-12-28T00:00:00Z,520989000.0
16585,GRMN.O,2020-12-26T00:00:00Z,480942000.0
16586,GEHC.O,2019-12-31T00:00:00Z,
16587,GEHC.O,2019-12-31T00:00:00Z,
16588,GEHC.O,2019-12-31T00:00:00Z,
16589,GEHC.O,2019-12-31T00:00:00Z,
16590,GEHC.O,2019-12-31T00:00:00Z,
16591,GEHC.O,2019-12-31T00:00:00Z,
16592,GEHC.O,2019-12-31T00:00:00Z,
16593,GEHC.O,2019-12-31T00:00:00Z,
16594,GEHC.O,2019-12-31T00:00:00Z,
16595,GEHC.O,2019-12-31T00:00:00Z,
16596,GEHC.O,2019-12-31T00:00:00Z,
16597,GEHC.O,2019-12-31T00:00:00Z,
16598,GEHC.O,2019-12-31T00:00:00Z,
16599,GEHC.O,2019-12-31T00:00:00Z,
16600,GEHC.O,2019-12-31T00:00:00Z,
16601,GEHC.O,2019-12-31T00:00:00Z,
16602,GEHC.O,2019-12-31T00:00:00Z,
16603,GEHC.O,2019-12-31T00:00:00Z,
16604,GEHC.O,2019-12-31T00:00:00Z,
16605,GEHC.O,2019-12-31T00:00:00Z,
16606,GEHC.O,2019-12-31T00:00:00Z,
16607,GEHC.O,2019-12-31T00:00:00Z,
16608,GEHC.O,2019-12-31T00:00:00Z,
16609,GEHC.O,2019-12-31T00:00:00Z,
16610,GEHC.O,2019-12-31T00:00:00Z,
16611,GEHC.O,2019-12-31T00:00:00Z,
16612,GEHC.O,2019-12-31T00:00:00Z,
16613,GEHC.O,2019-12-31T00:00:00Z,
16614,GEHC.O,2019-12-31T00:00:00Z,
16615,GEHC.O,2019-12-31T00:00:00Z,
16616,GEHC.O,2019-12-31T00:00:00Z,
16617,GEHC.O,2019-12-31T00:00:00Z,
16618,GEHC.O,2019-12-31T00:00:00Z,
16619,GEHC.O,2019-12-31T00:00:00Z,
16620,GEHC.O,2019-12-31T00:00:00Z,
16621,GEHC.O,2019-12-31T00:00:00Z,
16622,GEHC.O,2019-12-31T00:00:00Z,
16623,GEHC.O,2019-12-31T00:00:00Z,
16624,GEHC.O,2019-12-31T00:00:00Z,
16625,GEHC.O,2019-12-31T00:00:00Z,
16626,GEHC.O,2019-12-31T00:00:00Z,2009000000.0
16627,GEHC.O,2020-12-31T00:00:00Z,2429000000.0
16628,GEHC.O,2020-12-31T00:00:00Z,2429000000.0
16630,GILD.O,1991-03-31T00:00:00Z,
16631,GILD.O,1991-03-31T00:00:00Z,
16632,GILD.O,1991-03-31T00:00:00Z,
16633,GILD.O,1991-03-31T00:00:00Z,
16634,GILD.O,1991-03-31T00:00:00Z,
16635,GILD.O,1991-03-31T00:00:00Z,
16636,GILD.O,1991-03-31T00:00:00Z,
16637,GILD.O,1991-03-31T00:00:00Z,
16638,GILD.O,1991-03-31T00:00:00Z,
16639,GILD.O,1991-03-31T00:00:00Z,
16640,GILD.O,1991-03-31T00:00:00Z,
16641,GILD.O,1991-03-31T00:00:00Z,
16642,GILD.O,1991-03-31T00:00:00Z,-3579000.0
16643,GILD.O,1992-03-31T00:00:00Z,-4031000.0
16644,GILD.O,1993-03-31T00:00:00Z,-16740000.0
16645,GILD.O,1994-03-31T00:00:00Z,-26150000.0
16646,GILD.O,1994-03-31T00:00:00Z,-26150000.0
16647,GILD.O,1994-03-31T00:00:00Z,
16648,GILD.O,1996-12-31T00:00:00Z,-20980000.0
16649,GILD.O,1997-12-31T00:00:00Z,-71499000.0
16650,GILD.O,1998-12-31T00:00:00Z,-41436000.0
16651,GILD.O,1999-12-31T00:00:00Z,-61682000.0
16652,GILD.O,2000-12-31T00:00:00Z,-43861000.0
16653,GILD.O,2001-12-31T00:00:00Z,41672000.0
16654,GILD.O,2002-12-31T00:00:00Z,68928000.0
16655,GILD.O,2003-12-31T00:00:00Z,-212753000.0
16656,GILD.O,2004-12-31T00:00:00Z,422413000.0
16657,GILD.O,2005-12-31T00:00:00Z,801740000.0
16658,GILD.O,2006-12-31T00:00:00Z,-1247881000.0
16659,GILD.O,2007-12-31T00:00:00Z,1598506000.0
16660,GILD.O,2008-12-31T00:00:00Z,2010940000.0
16661,GILD.O,2009-12-31T00:00:00Z,2608479000.0
16662,GILD.O,2010-12-31T00:00:00Z,3093342000.0
16663,GILD.O,2011-12-31T00:00:00Z,2959387000.0
16664,GILD.O,2012-12-31T00:00:00Z,2454759000.0
16665,GILD.O,2013-12-31T00:00:00Z,3211208000.0
16666,GILD.O,2014-12-31T00:00:00Z,12552000000.0
16667,GILD.O,2015-12-31T00:00:00Z,16583000000.0
16668,GILD.O,2016-12-31T00:00:00Z,11443000000.0
16669,GILD.O,2017-12-31T00:00:00Z,8101000000.0
16670,GILD.O,2018-12-31T00:00:00Z,2998000000.0
16671,GILD.O,2019-12-31T00:00:00Z,2721000000.0
16672,GILD.O,2020-12-31T00:00:00Z,-2522000000.0
16673,HAS.O,1986-12-31T00:00:00Z,
16674,HAS.O,1986-12-31T00:00:00Z,
16675,HAS.O,1986-12-31T00:00:00Z,
16676,HAS.O,1986-12-31T00:00:00Z,
16677,HAS.O,1986-12-31T00:00:00Z,
16678,HAS.O,1986-12-31T00:00:00Z,
16679,HAS.O,1986-12-31T00:00:00Z,
16680,HAS.O,1986-12-31T00:00:00Z,
16681,HAS.O,1986-12-31T00:00:00Z,52132000.0
16682,HAS.O,1987-12-31T00:00:00Z,41709000.0
16683,HAS.O,1988-12-31T00:00:00Z,72183000.0
16684,HAS.O,1989-12-31T00:00:00Z,99426000.0
16685,HAS.O,1990-12-30T00:00:00Z,102276000.0
16686,HAS.O,1991-12-29T00:00:00Z,94400000.0
16687,HAS.O,1992-12-27T00:00:00Z,167872000.0
16688,HAS.O,1994-12-25T00:00:00Z,166931000.0
16689,HAS.O,1994-12-25T00:00:00Z,166931000.0
16690,HAS.O,1995-12-31T00:00:00Z,157650000.0
16691,HAS.O,1996-12-29T00:00:00Z,203272000.0
